count;concept;node1;node2;node3
3756140;the_commission;which_the_commission;commission;eu_commission
2915762;member_states;members_states;eu_member_states;national_authorities
1031485;member_state;mem_ber_state;that_member_state;contracting_party
986303;this_regulation;present_regulation;that_directive;said_regulation
948583;european_union;union;european_community;eu
918026;european_communities;european_communites;european_communties;european_comunities
866447;european_parliament;eu_parliament;parliament;european_parliament_president
790679;european_commission;eu_commission;the_commission;european_commissions
685816;official_journal;officiai_journal;ficial_journal;offical_journal
666079;having_regard;haying_regard;pursuant;annexed
631832;et_al;anderson_et_al;johnson_et_al;hall_et_al
612391;council_regulation;commission_regulation;regulation;council_regulations
586814;united_kingdom;ireland;denmark;netherlands
551151;the_court;european_court;general_court;ecj
445957;commission_regulation;council_regulation;regulation;commission_regulations
300869;third_countries;non-member_countries;non-community_countries;third_country
300607;european_community;community;european_union;european_economic_community
296704;per_cent;one_third;half;one_fifth
278471;council_directive;directive;council_directives;community_measures_council_directive
265659;united_states;usa;unites_states;japan
261808;czech_republic;slovakia;hungary;poland
245622;competent_authorities;competent_authority;competent_national_authorities;relevant_authorities
243791;young_people;youngsters;people;unemployed_people
239355;all_the;all;all_these;numerous
226165;eu_member_states;eu_countries;european_member_states;european_union_member_states
223674;on_behalf;behalf;member;representatives
213376;euro_area;euro-zone;euro_area_countries;periphery_countries
212702;labour_market;job_market;labour_markets;employment_market
208922;competent_authority;competent_authorities;relevant_authority;competent_body
204068;european_economic_community;european_community;european_economio_community;european_coal_and_steel_community
203950;particular_article;particular_articles;particular_to_article;particular_the_third_subparagraph
192602;which_it;which_the_commission;which_he;which
182293;climate_change;global_climate_change;global_warming;climate_change_impacts
177159;commission_decision;council_decision;council_directive;commission_decisions
167851;council_decision;council_decision_no;commission_decision;council_decisions
165702;human_rights;children_s_rights;fundamental_rights;minority_rights
158990;internal_market;single_market;european_internal_market;ternal_market
149492;final_report;draft_final_report;summary_report;interim_report
147097;mr_president;madam_president;mr_commissioner;gentlemen
146355;third_country;non-member_country;third_countries;member_state
137747;national_level;member_state_level;regional_level;eu_level
134185;take_place;occur;happen;commence
132831;perceptual_black_point_compensation;relative_colorimetric_black_point_compensation;independent_rgb/lab_image;independent_cmyk/gray_graphic
131087;developing_countries;acp_countries;ldcs;developing_world
130507;higher_education;education;higher_education_institutions;tertiary_education
129400;annual_report;annual_reports;activity_report;report
127979;detailed_rules;special_detailed_rules;specific_detailed_rules;general_rules
126052;two_years;three_years;four_years;five_years
122656;sustainable_development;environmental_sustainability;sustainability;sustainable_development_sustainable_development
120118;high_level;high_degree;high_levels;low_level
118198;the_act;act_no;law_no;law
117843;vocational_training;occupational_training;continuing_training;professional_training
116811;five_years;three_years;four_years;two_years
116242;recent_years;recent_times;recent_past;1990s
115632;eu_level;european_level;national_level;member_state_level
114995;three_years;five_years;two_years;four_years
114380;education_and;education;education_and_training;higher_education
112595;european_council;european_council_meeting;brussels_european_council;european_councils
111819;agricultural_products;industrial_products;agricultural_goods;farm_products
109599;total_number;overall_number;number;average_number
108950;take_account;reflect;taking_account;have_regard
108844;one_hand;hand;one_side;one_hand_side
108717;private_sector;public_sector;business_sector;private_sectors
107643;implementing_regulation;implementing_decision;delegated_regulation;commission_regulation
106938;national_law;national_legislation;domestic_law;national_laws
104242;wide_range;broad_range;wide_variety;diverse_range
103129;social_partners;trade_unions;social_dialogue;european_social_partners
102117;goods_and_services;goods/services;goods;services
99716;state_aid;state_aids;regional_aid;rescue_and_restructuring_aid
98548;personal_data;personal_information;sensitive_data;operational_personal_data
96228;energy_efficiency;energy_saving;renewable_energy;end-use_energy_efficiency
95080;policy_makers;decision-makers;practitioners;european_policy_makers
94986;action_plan;strategy;roadmap;eu_strategy
94372;public_sector;private_sector;state_sector;business_sector
92836;gender_equality;gender_mainstreaming;equal_opportunities;equality
92064;education_and_training;education;lifelong_learning;higher_education
91880;risk_assessment;risk_assessments;hazard_assessment;risk_evaluation
91374;one_year;two_years;six_months;three_years
90455;first_subparagraph;second_subparagraph;third_subparagraph;first_paragraph
90324;european_countries;eu_countries;european_member_states;eu_member_states
89615;large_number;great_number;considerable_number;high_number
89264;per_capita;per_capita_gdp;per_capita_income;gdp/capita
89104;single_market;internal_market;single_european_market;european_single_market
89042;ex-works_price;ex-work_price;ex-worb_price;finished_product_manufacture
88891;natural_gas;electricity;oil_products;gas
88654;common_organization;common_organisation;new_common_organization;common_organizations
88536;inter_alia;particular;particular_the;notably
88350;economic_growth;growth;long-term_economic_growth;long-term_growth
88324;european_level;eu_level;national_level;european_union_level
88206;see_table;see_tables;see_figure;see_also_table
87044;rendering_intent;icm_rendering_intent;false_default;icc_rendering_intent
86677;percentage_points;percentage_point;one_percentage_point;per_cent
86389;see_section;see_chapter;see_also_section;see_sections
85819;public_health;health;health_and;consumer_health
84983;case_studies;cases_studies;regional_case_studies;in-depth_case_studies
84400;environmental_protection;environment_protection;pollution_control;waste_management
84273;six_months;three_months;four_months;two_years
84227;public_authorities;public_bodies;local_authorities;public_administrations
83321;eu_countries;eu_member_states;european_countries;countries
82869;further_information;additional_information;further_details;specific_information
82513;all_the_materials;all_the_chicory;all_the_tomatoes;all_the_olives
82300;federal_republic;former_federal_republic;federai_republic;german_federal_republic
82286;see_figure;figure;see_table;see_fig
82142;official_publications;officiai_publications;cial_publications;official_publications_eur
81761;south_africa;zimbabwe;india;chile
81179;first_time;last_time;first;very_reason
80545;health_and;health;public_health;healthcare
80274;working_group;task_force;expert_group;working_party
79719;new_technologies;new_technology;technologies;technological_innovations
79359;committee_of_the_regions;european_committee_of_the_regions;eesc;european_economic_and_social_committee
79351;different_types;different_kinds;various_types;several_types
79310;national_legislation;national_law;national_laws;legislation
78151;three_months;six_months;four_months;one_month
77318;new_member_states;acceding_countries;new_eu_member_states;accession_countries
77317;important_role;essential_role;increasing_role;active_role
77190;eea_relevance;2002/c;2001/c;2006/c
77153;structural_funds;structural_fund;eu_structural_funds;structural_and_cohesion_funds
76879;local_authorities;local_governments;municipalities;regional_authorities
76706;additional_information;further_information;information;additional_data
76022;financial_year;financial_years;budgetary_year;budget_year
75863;ec_treaty;eec_treaty;tfeu;treaty
75805;research_and_development;research;research_development;rd
75050;eu_average;eu-27_average;european_average;eu-15_average
74665;first_instance;general_court;appeal;civil_service_tribunal
74019;regulation_no;said_regulation;that_directive;regulation
73634;amending_regulation;repealing_regulation;supplementing_regulation;council_regulation_amending_regulation
73331;community_law;european_union_law;eu_law;union_law
73239;fuer_die;fuer;zur;durch_die
73204;motor_vehicles;motor_vehicle;vehicles;commercial_vehicles
73078;council_of_the_european_union;council;eu_council;council_of_ministers
72650;economic_and_social_committee;european_economic_and_social_committee;committee_of_the_regions;economic_and_social_commitee
72594;working_conditions;work_conditions;employment_conditions;working_and_living_conditions
72513;legal_basis;legal_base;legal_bases;specific_legal_basis
71931;cn_code;cn_codes;subheading;common_customs_tariff_subheading
71894;which_the_value;ex-works_price;ex_3803_refined_tall_oil_refining;primary_forms
71862;civil_society;civil_society_organisations;civil_society_actors;csos
71664;case_study;case_studies;several_case_studies;study
71594;economic_and;economic;eco_nomic;economic_and_social
71101;raw_materials;raw_material;primary_materials;primary_resources
70952;on_imports;imports;importation;import
70940;import_levies;die_import_levies;export_refunds;die_export_refunds
70900;lifelong_learning;adult_learning;education_and_training;adult_education
70869;fundamental_rights;human_rights;fundamental_human_rights;fundamental_and_human_rights
70671;new_york;chicago;london;boston
70483;equal_treatment;equal_pay;non-discrimination;equality
70119;national_authorities;authorities;member_states_authorities;national_competent_authorities
68708;data_collection;data_gathering;information_collection;data_compilation
68321;rural_areas;urban_areas;rural_regions;rural_communities
68097;human_consumption;human_or_animal_consumption;animal_feed;direct_human_consumption
67901;energy_consumption;energy_use;electricity_consumption;energy_demand
67762;particular_the;particular;particular_as_regards;notably
67683;customs_authorities;competent_authorities;customs_authority;competent_authority
67043;united_nations;united_nation;council_of_europe;un_general_assembly
66636;common_agricultural_policy;agricultural_policy;common_agriculture_policy;reform_of_the_cap
66167;social_security;social_insurance;social_protection;social_welfare
66077;rules_of_procedure;statute;staff_regulations;internal_rules
65532;financial_instruments;financial_instrument;instruments;financing_instruments
65363;human_health;human_and_animal_health;human_or_animal_health;animal_and_human_health
65186;marketing_year;marketing_years;1982/83_marketing_year;1984/85_marketing_year
65010;human_resources;human_resource;human_capital;human_resource_development
64506;joint_research_centre;joint_research_center;jrc;dg_jrc
64345;export_refunds;refunds;refund;die_export_refunds
64188;policy_department;htm_policy_department;eu_policy_department;european_parliament_policy_department
63871;credit_institutions;investment_firms;insurance_undertakings;financial_institutions
63739;northern_ireland;nothern_ireland;great_britain;scotland
63561;impact_assessment;impact_assessment_report;ex-ante_impact_assessment;extended_impact_assessment
62992;economic_activity;economic_activities;industrial_activity;economy
62966;case_law;jurisprudence;ecj_case_law;eu_case_law
62490;renewable_energy;renewable_energies;renewables;renewable_energy_sources
61946;vocational_education;initial_vocational_education;vet;adult_education
61229;third_party;service_provider;provider;public_authority
60879;management_committee;management_committe;mangement_committee;management_commitee
60660;council_of_europe;united_nations;unesco;osce
60657;science_and_technology;science;science_and_technology_policy;scientific_and_technological_research
60629;et_des;des;les;aux
60193;particular_attention;special_attention;specific_attention;due_attention
60185;trade_unions;unions;trades_unions;trade_union
60150;financial_support;financial_assistance;financial_aid;funding
59945;labour_force;workforce;working_population;working_age_population
59908;information_society;formation_society;knowledge_society;knowledge_economy
59730;framework_programme;research_framework_programme;framework_programmes;rtd_framework_programme
59571;basic_regulation;basic_anti-dumping_regulation;basic_anti-subsidy_regulation;basic_decision
59437;banking_union;european_banking_union;single_supervisory_mechanism;ssm
59003;high_quality;good_quality;top_quality;highest_quality
58408;van_de;van_het;van;voor
58279;good_practice;best_practice;good_practices;best_practices
58199;second_subparagraph;first_subparagraph;third_subparagraph;second_indent
58122;previous_year;previous_period;previous_years;first_quarter
57686;best_practices;best_practice;good_practices;good_practice
57325;technical_assistance;technical_support;assistance;training_and_technical_assistance
57235;economic_development;socio-economic_development;economic_and_social_development;social_and_economic_development
57234;community_level;european_union_level;european_level;union_level
57203;economic_governance;eu_economic_governance;/sgp/pdf/a-2;economic_coordination
57164;financial_institutions;financial_intermediaries;banks;commercial_banks
57088;growth_rate;growth_rates;annual_growth;average_growth_rate
57047;public_procurement;public_procurements;procurement;public_purchasing
56967;what_extent;which_extent;what_degree;how
56857;equal_opportunities;equal_opportunity;equality;gender_equality
56824;active_substance;active_substances;substance;biocidal_product
56810;international_cooperation;international_co-operation;cooperation;international_collaboration
56636;financial_regulation;new_financial_regulation;general_financial_regulation;financial_rules
56219;common_position;draft_directive;proposed_directive;draft_regulation
56130;total_amount;amount;total_amounts;amounts
56104;mio_ecu;mb_ecu;mio_ecl;mio_eur
55783;public_administration;public_services;public_sector;state_administration
55359;medium_term;medium_to_long_term;longer_term;short_and_medium_term
55155;work_programme;work_plan;annual_work_programme;work_programmes
54954;avis_juridique;21988d1231;22001d0118;22000d0921
54939;common_market;internal_market;single_market;customs_union
54938;candidate_countries;accession_countries;acceding_countries;applicant_countries
54768;unemployment_rate;employment_rate;unemployment_rates;youth_unemployment_rate
54616;natural_resources;water_resources;natural_resource;energy_resources
54572;exchange_rate;exchange_rates;nominal_exchange_rate;real_exchange_rate
54549;interested_parties;interested_stakeholders;relevant_stakeholders;concerned_parties
54490;rural_development;agriculture_and_rural_development;rural_development_policy;eafrd
54443;general_government;general_government_sector;central_government;social_security_funds
54164;health_and_safety;safety_at_work;safety;workplace
54083;fruit_and_vegetables;milk_and_milk_products;beef_and_veal;cereals
53973;complex_combination;complex_comination;low-sulfur_complex_combination;solvent_deparaffination
53288;customs_duties;customs_duty;custom_duties;import_duties
53287;added_value;eu_added_value;european_added_value;real_added_value
53251;world_bank;undp;world_bank_group;imf
53208;community_industry;union_industry;community_producers;union_producers
53050;european_economic_and_social_committee;committee_of_the_regions;economic_and_social_committee;european_and_social_committee
53040;part_ii;part_iii;part_iv;chapter_ii
53004;international_trade;trade;world_trade;global_trade
52930;fat_content;milk_fat_content;dry_matter_content;starch_or_flour_content
52890;quality_of_life;well-being;living_conditions;living_standards
52363;that_member_state;that_state;member_state;host_member_state
52358;land_use;land_cover;land_use_patterns;agricultural_land_use
52137;market_share;market_shares;overall_market_share;global_market_share
52021;relevant_information;necessary_information;information;relevant_data
51674;contracting_parties;contracting_states;parties;contracting_party
51638;national_accounts;economic_accounts;national_accounting;national_accounts_statistics
51579;latin_america;asia;africa;caribbean
51564;eu_law;european_union_law;union_law;ec_law
51515;financial_statements;annual_accounts;annual_financial_statements;consolidated_accounts
51385;employment_rate;employment_rates;activity_rate;unemployment_rate
51347;million_tonnes;tonnes;thousand_tonnes;tons
50883;one_third;one_fifth;one_quarter;two-thirds
50536;general_public;wider_public;public;broader_public
50417;olive_oil;wine;sugar;cereals
50364;legal_framework;legislative_framework;regulatory_framework;institutional_framework
50237;see_annex;see_appendix;see_chapter;see_annexes
50068;cross_section;cross_sections;effective_cross-section;geometry
49266;fair_value;market_value;amortised_cost;carrying_amount
49204;invitation_to_tender;tender;tendering_procedure;tenders
48974;central_bank;bank;monetary_authority;central_banks
48840;exchange_rates;conversion_rates;exchange_rate;national_currencies
48613;financial_services;banking_services;banking;business_services
48501;cmyk_profile;gray_graphic;cmyk_graphic;treat_calibrated_rgb
48345;best_practice;best_practices;good_practice;good_practices
48249;po_box;postbus;tel;avenue
48231;social_protection;social_security;social_protection_systems;social_assistance
48178;animal_health;plant_health;animal_welfare;food_chain
48025;international_organisations;international_organizations;international_bodies;international_institutions
48012;common_customs_tariff;combined_nomenclature;customs_tariff;common_custom_tariff
47887;small_and_medium-sized_enterprises;small_and_medium_enterprises;smes;small_and_medium-sized_businesses
47780;that_article;article;said_article;expressly
47715;standing_committee;advisory_committee;committee;standing_veterinary_committee
47457;environmental_impact;environmental_impacts;environment_impact;environmental_effects
47434;european_central_bank;ecb;european_monetary_institute;national_central_banks
47397;time_limit;time_limits;deadline;new_time_limit
46679;taking_account;take_account;due_account;respecting
46592;community_market;union_market;spanish_market;portuguese_market
46563;carbon_numbers;cabon_numbers;alkyl_hydrocarbons;cyclic_paraffins
46548;medicinal_products;veterinary_medicinal_products;medicinal_product;medicines
46526;monetary_policy;fiscal_policy;monetary_policies;interest_rate_policy
46387;take_part;participate;attend;engage
46276;age_group;age-group;age_groups;age_category
46269;white_sugar;raw_sugar;isoglucose;sugar
46126;social_inclusion;social_cohesion;social_integration;social_exclusion
45794;eu_institutions;european_institutions;eu_bodies;eu_agencies
45682;co2_emissions;ghg_emissions;carbon_dioxide_emissions;greenhouse_gas_emissions
45657;million_ecu;million_ecus;mecu;ecu
45558;balance_sheet;balance_sheets;profit_and_loss_account;income_statement
45500;nace_rev;nace;nace_classification;nace_code
45430;quality_assurance;quality_management;quality_control;quality_assessment
45356;decision_no;council_decision_no;decisions_nos;council_decision
45345;regional_level;national_level;local_level;sub-national_level
45198;eur/100_kg;eur/t/dry_lactic_matter;cd193;eur/t/lactic_matter
45184;good_practices;best_practices;good_practice;best_practice
44994;air_pollution;atmospheric_pollution;pollution;air_quality
44806;exchange_of_information;information_exchange;information_exchanges;information_sharing
44739;working_time;working_hours;working_times;work_time
44724;regional_development;economic_development;regional_policy;regional_economic_development
44663;bosnia_and_herzegovina;albania;serbia;montenegro
44572;new_zealand;australia;canada;new_zeeland
44169;regional_and;regional;sub-regional_and;local
44165;interest_rates;short-term_interest_rates;interest_rate;real_interest_rates
44111;consumer_protection;product_safety;consumers_protection;consumer_rights
44082;social_affairs;social_affaires;employment_and_social_affairs;social_affairs_directorate
44020;executive_summary;executive_summary_introduction;executive_summary_background;foreword
43942;publications_office_of_the_european_union;publication_office;publications_office;issn_1831-9424_doi
43572;south_korea;korea;taiwan;japan
43491;low_level;low_levels;high_levels;low_rate
43454;ii_iii_iv;iii_iv;ii_iii;credit_credits
43147;cohesion_policy;eu_cohesion_policy;european_cohesion_policy;eu_regional_policy
43120;eec_treaty;ec_treaty;treaty;ecsc_treaty
43090;financial_assets;assets;liabilities;financial_liabilities
43006;standard_deviation;mean_value;standard_deviations;standard_error
43000;taken_place;occurred;undergone;happened
42918;four_years;three_years;six_years;five_years
42877;mutual_recognition;automatic_recognition;cross-border_recognition;recognition
42725;free_movement;freedom_of_movement;free_movement_of_persons;free_movement_of_goods
42675;staff_regulations;new_staff_regulations;eu_staff_regulations;staff_regulation
42628;white_paper;green_paper;european_commission_s_white_paper;recent_white_paper
42488;longer_term;long-term;medium_to_long_term;short-term
42421;cct_heading;cct_beading;cct_heading_description;hcading
42170;local_level;local_and_regional_level;regional_level;municipal_level
42167;one_member_state;one_country;one_ms;one_jurisdiction
42134;management_board;administrative_board;governing_board;executive_director
42102;free_circulation;home_use;importation;customs_procedure
42089;rule_of_law;democracy;human_rights;democratic_institutions
42041;food_chain;food_chains;animal_health;human_food_chain
42029;waste_water;sewage;effluent;waste_waters
42012;community_legislation;eu_legislation;community_rules;union_legislation
41693;taking_place;happening;underway;occurring
41687;following_information;following_data;following_details;additional_information
41475;public_services;social_services;health_services;local_services
41384;public_finances;government_finances;fiscal_consolidation;public_finance
41316;total_employment;total_workforce;total_labour_force;total_eu_employment
41277;time_series;data_series;times_series;time_series_data
41261;which_he;which_he/she;which_it;he
41241;road_transport;rail_transport;transport_sector;freight_transport
41199;council_of_ministers;council;eu_council;european_council
41197;own_resources;community_budget;financial_contributions;budgetary_resources
41182;one_month;three_months;four_months;six_months
41180;older_workers;older_employees;older_people;elderly_workers
41119;great_deal;good_deal;considerable_amount;lot
41032;central_government;local_government;national_government;local_governments
41019;former_yugoslav_republic_of_macedonia;fyrom;montenegro;bosnia_and_herzegovina
41008;different_countries;various_countries;different_member_states;different_european_countries
40848;different_levels;various_levels;several_levels;multiple_levels
40830;dry_matter;dry_weight;protein_content;ash_content
40467;green_paper;white_paper;recent_green_paper;european_commission_s_green_paper
40359;ten_years;five_years;six_years;four_years
40265;advisory_committee;consultative_committee;committee;advisory_committees
40244;high_levels;low_levels;high_rates;higher_levels
40187;regional_policy;regional_policies;regional_development;structural_policy
40157;interest_rate;interest_rates;market_interest_rate;nominal_interest_rate
39976;eu_legislation;european_legislation;legislation;eu_regulations
39871;commission_directive;council_directive;m3_commission_directive;m34_commission_directive
39760;stainless_steel;carbon_steel;mild_steel;inconel
39695;integral_part;essential_part;integral_component;integrated_part
39683;world_market;community_market;world_markets;international_market
39665;total_cost;total_costs;overall_cost;estimated_cost
39420;economic_and_financial_affairs;economic_and_financial_affairs_economic_papers;economic_and_financial_affairs_supplement;taxation_and_customs_union
39344;remote_sensing;remote_sensing_techniques;satellite_remote_sensing;remote_sensing_data
39340;balance_of_payments;current_account;rest-the-world_account;c25800
39264;reference_period;reference_year;period;calendar_year
39180;human_capital;human_capital_formation;physical_capital;physical_and_human_capital
39109;data_protection;personal_data_protection;privacy_and_data_protection;privacy_protection
39071;urban_areas;urban_centres;rural_areas;large_cities
39055;slovak_republic;czech_republic;slovenia;slovakia
39033;appropriate_measures;necessary_measures;necessary_steps;appropriate_action
38907;job_creation;employment_creation;creating_jobs;economic_growth
38884;detailed_information;specific_information;detailed_data;comprehensive_information
38821;total_population;population;total_eu_population;active_population
38807;service_providers;providers;services_providers;network_operators
38781;crude_oil;petroleum_products;natural_gas;oil_products
38768;hong_kong;singapore;taiwan;hk-bio-141
38752;limited_number;small_number;restricted_number;large_number
38604;waste_management;waste_disposal;waste_treatment;solid_waste_management
38295;following_conditions;following_requirements;all_the_following_conditions;following_criteria
38287;make_use;utilize;making_use;utilise
38057;greenhouse_gas_emissions;ghg_emissions;co2_emissions;carbon_emissions
37540;russian_federation;ukraine;russia;belarus
37346;economic_operators;traders;operators;contracting_authorities
37303;information_technology;information_technologies;informatics;information_and_communication_technology
37226;necessary_measures;necessary_steps;appropriate_measures;all_the_necessary_measures
37192;close_cooperation;close_collaboration;close_co-operation;close_coordination
37019;directorate_general;directorate-general-general;european_commission_directorate_general;european_commission_s_directorate-general
36833;further_development;development;future_development;continued_development
36808;central_and_eastern_europe;eastern_and_central_europe;eastern_europe;central_and_eastern_european_countries
36778;see_chapter;see_section;see_also_chapter;see_annex
36754;treaty_on_european_union;eu_treaty;amsterdam_treaty;treaty_of_amsterdam
36705;joint_committee;association_council;cooperation_council;association_committee
36700;available_data;available_information;existing_data;available_statistics
36638;eastern_europe;central_and_eastern_europe;central_europe;eastern_and_central_europe
36636;eu_budget;union_budget;community_budget;european_budget
36538;new_technology;new_technologies;technological_innovations;new_information_technologies
36490;national_currency;national_currencies;currency;ecus
36419;north_sea;baltic_sea;southern_north_sea;north_sea_area
36364;that_directive;directive;said_directive;present_directive
36350;total_value;value;overall_value;aggregate_value
36323;cohesion_fund;erdf;european_regional_development_fund;structural_funds
36294;capacity_building;capacity_development;building_capacity;training_and_capacity_building
36219;eea_agreement;ec_treaty;treaty;eea_treaty
36191;which_the_commission;the_commission;which_it;which_parliament
36072;notified_body;notified_bodies;technical_service;competent_authority
36068;high_temperature;low_temperature;high_temperatures;elevated_temperatures
35922;time_limits;deadlines;time_limit;specific_time_limits
35821;raw_sugar;white_sugar;raw_beet_sugar;preferential_raw_sugar
35790;petroleum_products;oil_products;crude_oil;energy_products
35770;preliminary_ruling;preliminary_rulings;preliminary_ruling_two_questions;preliminary_ruling_three_questions
35728;financial_resources;resources;financial_means;funds
35708;milk_and_milk_products;beef_and_veal;fruit_and_vegetables;cereals
35699;administrative_provisions;regulations_and_admin_istrative_provisions;laws;necessary_laws
35611;air_transport;maritime_transport;rail_transport;road_transport
35543;ecu/100_kg;ecu_100_kg;basic_pr_ice_august_september;ecu/tonne
35538;commission_services;european_commission_services;commission_services_table;commission_services_graph
35491;great_britain;united_kingdom;northern_ireland;britain
35440;electronic_communications;electronic_communication;electronic_communications_networks;telecommunications_services
35398;br_deutschland;deutschland;belgique;brd
35384;european_investment_bank;eib;european_investment_bank-eib;european_investment_fund
35295;foreign_affairs;eign_affairs;foreign_and_european_affairs;european_affairs
35291;economic_crisis;economic_and_financial_crisis;financial_and_economic_crisis;economic_downturn
35247;life_cycle;entire_life_cycle;product_life_cycle;whole_life_cycle
35231;social_policy;employment_policy;social_policies;employment_and_social_policy
35219;working_hours;working_time;working_times;work_hours
35204;middle_east;north_africa;middle_east_region;wider_middle_east
35189;partner_countries;partner_country;neighbourhood_countries;mediterranean_partners
35172;drinking_water;drinking_water_supplies;potable_water;public_water_supplies
35096;european_economy;eu_economy;community_economy;economy
34748;european_integration;eu_integration;european_unification;european_integration_process
34727;near_future;immediate_future;foreseeable_future;next_future
34652;growth_rates;average_growth_rates;growth_rate;annual_growth_rates
34530;that_member_states;that_states;which_member_states;which_the_member_states
34504;gray_image;color;sample_depth;mono
34440;eu_policies;european_policies;eu_policy;community_policies
34435;toolbox_cd;local_heidelberg_office;gas_concentration_reabsorber;catalytic_hydro_desulphurization_process
34431;local_heidelberg_office;toolbox_cd;practical_standpoint;install
34335;working_days;calendar_days;one_month;days
34239;policy_making;policy_development;policy_formulation;eu_policy_making
34223;administrative_burden;administrative_burdens;bureaucratic_burden;administrative_costs
34105;eu_citizens;european_citizens;citizens;european_union_citizens
34063;cn_codes;cn_code;subheadings;subheading
33964;originating_products;oforiginating_products;originating_products_article;protocol_no
33952;small_and;small;large;small-sized
33835;general_principles;principles;basic_principles;fundamental_principles
33800;financial_markets;financial_market;capital_markets;capital_market
33792;competition_policy;competition_law;merger_control;industrial_policy
33787;other_services;services;related_services;business_services
33787;acp_states;acp_countries;octs;acp_state
33785;tertiary_education;upper_secondary_education;secondary_education;higher_education
33694;public_consultation;consultation_process;stakeholder_consultation;public_consultations
33676;first_half;second_half;first_quarter;second_quarter
33654;rue_de_la_loi;rue_de_la_loi_b-1049_brussels;b-1049;b-1049_brussels
33602;previous_years;previous_year;previous_period;previous_programming_period
33600;regulatory_framework;legislative_framework;legal_framework;regulatory_regime
33543;second_half;first_half;latter_part;first_quarter
33447;starting_point;good_starting_point;starting_points;reference_point
33387;first_year;second_year;third_year;final_year
33354;carbon_dioxide;co2;c02;methane
33287;high_degree;higher_degree;low_degree;considerable_degree
33263;small_number;limited_number;large_number;handful
33180;economic_activities;economic_activity;industrial_activities;productive_activities
33150;htm_link;pdf;asp_link;htm
33122;long_run;short_run;longer_run;medium_run
33106;subject_matter;subject_matters;legal_nature;object
32971;learning_outcomes;qualifications;non-formal_and_informal_learning;qualifications_frameworks
32865;social_exclusion;poverty;poverty_and_social_exclusion;social_and_economic_exclusion
32846;policy_options;options;different_options;different_policy_options
32751;trade_mark;community_trade_mark;trade_marks;earlier_mark
32672;central_banks;national_central_banks;central_bank;monetary_authorities
32649;special_report;eca_special_report;european_court_of_auditors;special_reports
32641;financial_crisis;global_financial_crisis;crisis;economic_and_financial_crisis
32631;common_rules;rules;harmonised_rules;common_standards
32613;two_types;three_types;four_types;several_types
32594;specific_measures;measures;special_measures;new_measures
32532;bovine_animals;ovine_and_caprine_animals;bovines;animals
32521;durum_wheat;maize;common_wheat;barley
32511;gdp_growth;real_gdp_growth;output_growth;real_gdp
32402;gross_domestic_product;gross_national_product;gnp;gdp
32285;current_situation;situation;overall_situation;actual_situation
32230;collective_agreements;collective_labour_agreements;collective_agreement;sectoral_collective_agreements
32226;supply_chain;value_chain;supply_chains;production_chain
32195;labour_productivity;labour_productivity_growth;productivity;total_factor_productivity
32184;key_role;crucial_role;vital_role;major_role
32111;eu_bookshop;eu_publications;eu_bookshop_link;leu_bookshop
32025;contested_decision;contested_regulation;contested_decisions;contested_judgment
32004;statistical_data;statistical_information;statistics;data
31992;financial_assistance;financial_aid;financial_support;assistance
31915;intervention_agency;intervention_agencies;competent_agency;successful_tenderer
31876;skimmed-milk_powder;butter;butteroil;milk_powder
31839;first_paragraph;second_paragraph;first_subparagraph;second_subparagraph
31825;financial_sector;banking_sector;banking_system;financial_system
31801;european_atomic_energy_community;european_coal_and_steel_community;european_atomic_energy;european_atomic_community
31635;nuclear_energy;nuclear_power;nuclear_fission;nuclear_power_generation
31626;animal_origin;plant_origin;aquaculture_animals;live_animals
31586;social_dialogue;social_partners;european_social_dialogue;collective_bargaining
31574;public_transport;public_transportation;collective_transport;public_transport_systems
31522;one_part;hashemite_kingdom;republic;united_mexican_states
31499;industrial_production;industrial_output;dustrial_production;manufacturing_production
31426;market_prices;prices;market_price;basic_prices
31350;working_groups;expert_groups;task_forces;working_parties
31341;task_force;working_group;expert_group;steering_group
31340;general_budget;draft_general_budget;budget;community_budget
31308;economic_and_monetary_union;emu;monetary_union;political_union
31296;food_aid;emergency_food_aid;emergency_aid;food_aid_food_aid
31240;new_products;innovative_products;new_or_improved_products;new_innovative_products
31178;external_relations;external_affairs;development_policy;external_policy
31144;local_government;central_government;local_governments;local_authorities
30955;technology_transfer;knowledge_transfer;technological_transfer;technology_transfers
30899;common_organisation;common_organization;new_common_organisation;new_common_organization
30755;international_conference;international_symposium;international_workshop;symposium
30680;ueber_die;uber_die;zur;ueber
30597;public_expenditure;public_spending;public_expenditures;spending
30440;acp_countries;acp_states;developing_countries;octs
